iso,year,country,capacity_pre5,dem,log_gdp0,growth10,cap_z
KOR,1970,Korea,0.8563600063323975,0.0,7.597721576690674,5.214476585388184,0.6419492874490291
KOR,1980,Korea,1.3075999736785888,0.0,8.119169235229492,7.194499969482422,1.1197177373623204
KOR,1990,Korea,1.4294000148773194,1.0,8.838619232177734,4.980602264404297,1.248678425896028
KOR,2000,Korea,1.976799988746643,1.0,9.336679458618164,3.6667919158935547,1.8282601472054718
LAO,1990,Lao People's Dem.Rep,-0.49462000131607053,0.0,5.426325798034668,3.616056442260742,-0.7884550889941183
LAO,2000,Lao People's Dem.Rep,-0.2506399989128113,0.0,5.787931442260742,5.308198928833008,-0.5301314563522942
LBN,1990,Lebanon,-1.1572800040245057,0.0,8.028367042541504,4.080924987792969,-1.4900729979207281
LBN,2000,Lebanon,-0.40237999260425567,0.0,8.4364595413208,3.8033676147460938,-0.6907922728180365
LBR,1970,Liberia,-0.8844599962234497,0.0,6.691685676574707,-1.0763740539550781,-1.2012138505384176
LBR,1980,Liberia,-0.2903999984264374,0.0,6.584048271179199,-12.680449485778809,-0.5722289537169382
LBR,1990,Liberia,-0.6325999975204468,0.0,5.316003322601318,-0.32828330993652344,-0.9345469551320106
LBR,2000,Liberia,-1.0575400114059448,0.0,5.283174991607666,-2.395353317260742,-1.384469272373133
LKA,1970,Sri Lanka,0.2602600038051605,1.0,5.821084499359131,2.4723196029663086,0.010804453635471587
LKA,1980,Sri Lanka,-0.13815800063312053,1.0,6.068316459655762,2.7118968963623047,-0.4110366202337379
LKA,1990,Sri Lanka,-0.680239999294281,1.0,6.339506149291992,4.303712844848633,-0.9849877215721187
LKA,2000,Sri Lanka,-0.1758200004696846,1.0,6.7698774337768555,3.9696168899536133,-0.45091277612563174
LSO,1980,Lesotho,-1.1129400134086609,0.0,5.661317348480225,0.6778097152709961,-1.4431262509153826
LSO,1990,Lesotho,-0.6537400007247924,0.0,5.729098320007324,2.104825973510742,-0.9569297831015762
LSO,2000,Lesotho,-0.06189399994909763,1.0,5.939580917358398,2.6645898818969727,-0.3302890446027927
LTU,2000,Lithuania,1.2046000242233277,1.0,8.091733932495117,4.897928237915039,1.0106624015023356
LVA,2000,Latvia,0.8183799862861634,1.0,8.101961135864258,4.174737930297852,0.6017364148795129
MAR,1970,Morocco,-0.4160000026226044,0.0,6.6672844886779785,2.5901412963867188,-0.7052130057875466
MAR,1980,Morocco,-0.045355598675087094,0.0,6.92629861831665,1.4050579071044922,-0.3127783476066953
MAR,1990,Morocco,-0.07278999984264374,0.0,7.0668044090271,0.8139276504516602,-0.3418256223798251
MAR,2000,Morocco,0.6164000034332275,0.0,7.148197174072266,3.716855049133301,0.387881990838378
MDA,2000,Moldova,-0.06209000162780285,1.0,5.869301795959473,5.207281112670898,-0.3304965692570606
MDG,1970,Madagascar,-0.9698599934577942,0.0,6.060617446899414,-1.7469501495361328,-1.291634529675532
MDG,1980,Madagascar,-0.8984400153160095,0.0,5.885922431945801,-2.1781349182128906,-1.2160157575833361
MDG,1990,Madagascar,-0.668720006942749,0.0,5.668108940124512,-1.3718843460083008,-0.9727904667031104
MDG,2000,Madagascar,-0.9076599955558777,1.0,5.530920505523682,-0.39186954498291016,-1.22577778219596
MEX,1970,Mexico,-0.08953999876976013,0.0,8.157288551330566,3.6478137969970703,-0.35956035689486
MEX,1980,Mexico,0.24464000165462493,0.0,8.522069931030273,-0.24539947509765625,-0.005733851379913369
MEX,1990,Mexico,0.4476599931716919,0.0,8.497529983520508,1.709432601928711,0.20922172363036246
MEX,2000,Mexico,0.7466199994087219,1.0,8.668473243713379,0.4843616485595703,0.5257576448741288
MKD,2000,"Macedonia, FYR",0.5988199949264527,1.0,7.487356662750244,2.1844005584716797,0.36926845032435596
MLI,1970,Mali,-0.5500200033187866,0.0,5.1482319831848145,2.083005905151367,-0.8471120675363678
MLI,1980,Mali,-0.42814000248908995,0.0,5.356532573699951,-1.2031316757202148,-0.7180667185299477
MLI,1990,Mali,-0.8462000012397766,0.0,5.23621940612793,1.3193511962890625,-1.1607045432522216
MLI,2000,Mali,-0.544160008430481,1.0,5.368154525756836,2.298707962036133,-0.8409075624462021
MNG,1990,Mongolia,0.304940003156662,0.0,6.253516674041748,-0.9765434265136719,0.05811119855400521
MNG,2000,Mongolia,0.5385800004005432,1.0,6.155862331390381,4.943304061889648,0.3054869351879799
MOZ,1980,Mozambique,-0.7147199869155884,0.0,5.311832427978516,-0.9434700012207031,-1.0214947941520238
MOZ,1990,Mozambique,-0.47853999137878417,0.0,5.217485427856445,2.3543643951416016,-0.7714297322476633
MOZ,2000,Mozambique,-0.610260009765625,1.0,5.4529218673706055,5.126180648803711,-0.9108935952945063
